Country;ISO_Code;Level;GDLCODE;Region;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Brazil;BRA;National;BRAt;Total;149003223;151648011;154259380;156849078;159432716;162019896;164614688;167209040;169785250;172318675;174790340;177196054;179537520;181809246;184006481;186127103;188167356;190130443;192030362;193886508;195713635;197514534;199287296;201035903;202763735;204471769;206163058;207833831;209469333
