Country;ISO_Code;Level;GDLCODE;Region;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
United States;USA;National;USAt;Total;249623000;252981000;256514000;259919000;263126000;266278000;269394000;272657000;275854000;279040000;282162411;284968955;287625193;290107933;292805298;295516599;298379912;301231207;304093966;306771529;309321666;311556874;313830990;315993715;318301008;320635163;322941311;324985539;326687501
