Country,ISO_Code,Level,GDLCODE,Region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
China,CHN,National,CHNt,Total,502,509,520,531,537,549,558,566,574,583,591,599,610,622,632,644,657,671,681,690,702,711,719,727,735,742,749,753,757
