Country,ISO_Code,Level,GDLCODE,Region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United States,USA,National,USAt,Total,12.3,12.4,12.5,12.6,12.7,12.7,12.7,12.7,12.7,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.9,13.2,13.3,13.3,13.4,13.4,13.3,13.3,13.3,13.4,13.4,13.4
