Country,ISO_Code,Level,GDLCODE,Region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
China,CHN,National,CHNt,Total,1530,1649,1857,2085,2331,2522,2747,2978,3167,3389,3651,3918,4263,4678,5137,5665,6381,7281,7974,8613,9458,10.26,11.09,11.82,12.74,13.49,14.31,15.21,16.13
