Country,ISO_Code,Level,GDLCODE,Region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Nigeria,NGA,National,NGAt,Total,,,,,,,,,,,,,,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.25,5.48,5.71,5.95,5.95,6.18,6.32,6.46,6.46
