Country,ISO_Code,Level,GDLCODE,Region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United States,USA,National,USAt,Total,250,253,257,260,263,266,269,273,276,279,282,285,288,290,293,296,298,301,304,307,309,312,314,316,318,321,323,325,327
