Country,ISO_Code,Level,GDLCODE,Region,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
United States,USA,National,USAt,Total,75.25,75.40,75.56,75.73,75.90,76.06,76.22,76.38,76.52,76.67,76.81,76.96,77.12,77.30,77.49,77.69,77.89,78.10,78.30,78.49,78.65,78.78,78.86,78.91,78.92,78.91,78.89,78.86,78.85
