Country;ISO_Code;Level;GDLCODE;Region;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018
Nigeria;NGA;National;NGAt;Total;95212450;97667632;100161710;102700753;105293700;107948335;110668794;113457663;116319759;119260063;122283850;125394046;128596076;131900631;135320422;138865016;142538308;146339977;150269623;154324933;158503197;162805071;167228767;171765769;176404902;181137448;185960289;190873311;195874740
